0.7601,-0.54,18.94,0.7009,-0.16,22.02,0.11,-0.16,22.02,0.21,-0.28,10.69
0.6812,0.4,20.66,0.7897,-0.28,10.69,0.21,-0.28,10.69,0.07,0.01,3.93
0.7503,-0.06,5.27,0.6713,0.01,3.93,0.07,0.01,3.93,0.3,-0.2,3.15
1.6757,0.2,21.25,1.5058,-0.29,7.09,14.16,-0.29,7.09,28.94,-0.05,3.21
1.6228,0.09,4.97,1.6349,-0.05,3.21,28.94,-0.05,3.21,14.47,0.08,3.99
1.7092,-0.04,2.48,1.7587,0.08,3.99,14.47,0.08,3.99,22.12,0.6,18.65
1.8386,0.14,4.88,1.9837,0.6,18.65,22.12,0.6,18.65,14.83,0.03,4.35
2.1689,-0.41,5.84,2.1689,0.03,4.35,14.83,0.03,4.35,26.29,-0.31,4.07
2.2632,0.17,4.06,2.1299,-0.31,4.07,26.29,-0.31,4.07,11.17,-0.01,6.45
0.4833,-0.65,70.14,0.5027,-0.05,18.56,5.0,-0.05,18.56,-10.0,-0.11,29.78
0.3238,-0.19,10.57,0.232,-0.11,29.78,-10.0,-0.11,29.78,-34.0,-0.13,182.25
0.23,-0.01,25.71,0.144,-0.13,182.25,-34.0,-0.13,182.25,-30.0,-0.03,67.54
0.126,0.0,14.71,0.016,-0.03,67.54,-30.0,-0.03,67.54,-34.0,0.0,9.74
0.05,0.01,10.39,0.051,0.0,9.74,-34.0,0.0,9.74,-0.93,0.0,1.92
0.046,-0.01,4.49,0.043,0.0,1.92,-0.93,0.0,1.92,-7.0,-0.02,1.9
19.6734,5.02,55.74,23.2288,1.3,55.45,127.0,1.3,55.45,300.0,5.42,47.74
26.1302,3.9,49.29,29.5722,5.42,47.74,300.0,5.42,47.74,245.0,3.55,14.42
35.6805,5.79,14.93,40.6739,3.55,14.42,245.0,3.55,14.42,642.55,-9.25,13.13
2.3899,1.22,15.73,2.7581,-1.42,4.31,-0.02,-1.42,4.31,0.64,-0.93,20.54
1.6117,-0.88,8.13,0.7111,-0.93,20.54,0.64,-0.93,20.54,0.08,0.47,68.58
0.7344,0.5,15.83,1.4,0.47,68.58,0.08,0.47,68.58,-5.12,-0.89,28.53
